user_id,published,post_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
af60c817-acb4-11ec-8869-a0cec8d2d278,1647907200,short,160,52,0,0,46,18,15,39,42
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1647388800,short,245,46,0,151,25,19,30,11,9
af60c7ee-acb4-11ec-b475-a0cec8d2d278,1648252800,short,163,45,6,36,40,1,14,25,47
af60c7d8-acb4-11ec-9b66-a0cec8d2d278,1648166400,short,172,47,2,108,20,13,25,6,0
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1648252800,photo,123,10,10,26,37,13,22,9,16
af60c7f9-acb4-11ec-bead-a0cec8d2d278,1648166400,short,110,8,2,14,49,16,10,16,5
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1647993600,short,145,54,6,0,33,19,22,28,43
af60c805-acb4-11ec-bee5-a0cec8d2d278,1648339200,short,241,50,2,138,40,19,31,10,3
af60c7e2-acb4-11ec-9952-a0cec8d2d278,1647993600,short,232,49,4,127,38,10,34,12,11
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1647648000,short,249,51,4,147,35,19,33,5,10
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1647993600,short,112,8,4,20,41,7,20,22,2
af60c810-acb4-11ec-a021-a0cec8d2d278,1647648000,video,245,53,0,144,3,22,30,31,15
af60c7e2-acb4-11ec-9952-a0cec8d2d278,1648512000,short,71,10,9,1,5,17,23,21,4
af60c7ef-acb4-11ec-81cd-a0cec8d2d278,1648425600,short,265,15,14,149,72,10,24,10,0
af60c7cf-acb4-11ec-96a2-a0cec8d2d278,1647475200,video,186,51,4,106,9,13,36,8,14
af60c7e1-acb4-11ec-a565-a0cec8d2d278,1647820800,short,120,53,0,0,19,25,13,34,29
af60c7ee-acb4-11ec-b475-a0cec8d2d278,1648080000,short,240,45,3,149,32,17,28,14,0
af60c807-acb4-11ec-ad81-a0cec8d2d278,1648080000,video,276,48,14,186,30,15,28,17,0
af60c820-acb4-11ec-9009-a0cec8d2d278,1647907200,short,223,48,2,143,16,21,25,10,8
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1647388800,short,107,14,12,42,7,20,19,19,0
af60c812-acb4-11ec-be64-a0cec8d2d278,1648252800,video,63,9,14,28,0,15,15,0,5
af60c7fd-acb4-11ec-8226-a0cec8d2d278,1647388800,short,146,52,0,15,39,14,17,28,33
af60c815-acb4-11ec-a572-a0cec8d2d278,1647561600,video,115,54,11,11,7,14,15,25,43
af60c816-acb4-11ec-b01d-a0cec8d2d278,1648166400,short,192,53,6,25,51,13,25,25,53
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1648512000,photo,44,10,9,0,0,17,10,11,6
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1648339200,short,256,9,19,125,79,14,19,1,18
af60c81b-acb4-11ec-853f-a0cec8d2d278,1647648000,short,169,48,9,34,22,15,15,30,53
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1647561600,photo,273,10,17,158,80,11,5,10,9
af60c816-acb4-11ec-b01d-a0cec8d2d278,1648252800,short,263,12,27,179,55,8,7,4,10
af60c805-acb4-11ec-bee5-a0cec8d2d278,1647993600,video,217,50,9,119,23,18,28,23,6
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1647734400,short,239,50,6,175,10,11,35,8,0
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1648252800,short,160,54,14,50,13,18,19,19,41
af60c804-acb4-11ec-8aae-a0cec8d2d278,1648252800,short,186,54,1,53,39,20,16,32,26
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1647388800,video,229,15,18,94,95,5,18,8,9
af60c7db-acb4-11ec-9ecf-a0cec8d2d278,1648252800,video,294,46,1,186,66,9,19,14,0
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1647993600,video,263,47,6,167,33,15,32,5,11
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1648166400,short,69,19,1,0,33,3,11,11,11
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1648425600,photo,178,41,5,39,46,23,15,20,35
af60c7d0-acb4-11ec-935e-a0cec8d2d278,1648080000,short,239,8,20,124,68,20,17,4,6
af60c7d7-acb4-11ec-88bb-a0cec8d2d278,1647561600,short,234,43,7,152,8,22,20,19,13
af60c811-acb4-11ec-bd0f-a0cec8d2d278,1647993600,short,251,44,0,163,23,15,32,15,3
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1647475200,short,243,14,19,129,77,16,19,0,2
af60c821-acb4-11ec-b89d-a0cec8d2d278,1647388800,video,146,58,3,12,38,13,15,33,35
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1648166400,short,79,0,3,5,33,7,10,13,11
af60c7c1-acb4-11ec-8cb0-a0cec8d2d278,1648252800,video,61,12,8,7,25,13,9,7,0
af60c7f6-acb4-11ec-ba47-a0cec8d2d278,1648339200,photo,319,18,15,180,67,23,15,17,17
af60c7ee-acb4-11ec-b475-a0cec8d2d278,1648080000,short,144,42,0,24,15,9,24,33,39
af60c7e3-acb4-11ec-af53-a0cec8d2d278,1648080000,video,283,11,30,198,60,13,12,0,0
af60c7de-acb4-11ec-b2e0-a0cec8d2d278,1648166400,short,162,52,2,39,35,4,7,28,49
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1648425600,video,190,51,4,140,0,19,31,0,0
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1647388800,video,132,55,3,3,12,20,17,33,47
af60c7d7-acb4-11ec-88bb-a0cec8d2d278,1648339200,video,147,53,11,12,38,16,16,32,33
af60c7ef-acb4-11ec-81cd-a0cec8d2d278,1648425600,short,222,52,17,172,5,13,26,5,1
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1647993600,video,149,60,3,0,37,22,7,38,45
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1648252800,short,95,15,4,37,10,15,15,10,8
af60c7d9-acb4-11ec-84c2-a0cec8d2d278,1648512000,short,132,21,8,14,52,24,20,16,6
af60c7cb-acb4-11ec-b3b4-a0cec8d2d278,1647388800,video,120,58,11,0,30,13,20,24,33
af60c7d2-acb4-11ec-94cb-a0cec8d2d278,1647820800,video,267,49,5,169,29,16,30,23,0
af60c7c4-acb4-11ec-9d00-a0cec8d2d278,1648080000,short,280,58,6,149,60,17,29,12,13
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1648425600,short,206,49,12,109,31,14,37,15,0
af60c7c9-acb4-11ec-9a3b-a0cec8d2d278,1647907200,short,132,16,0,39,29,16,19,7,22
af60c7ed-acb4-11ec-953d-a0cec8d2d278,1648339200,short,173,9,9,70,61,11,17,14,0
af60c805-acb4-11ec-bee5-a0cec8d2d278,1647907200,video,143,48,9,0,54,16,15,31,27
af60c816-acb4-11ec-b01d-a0cec8d2d278,1648080000,short,180,55,13,59,20,18,19,28,36
af60c7db-acb4-11ec-9ecf-a0cec8d2d278,1648080000,short,264,10,25,122,94,10,20,18,0
af60c7d1-acb4-11ec-ab28-a0cec8d2d278,1647820800,short,94,11,15,15,48,14,14,3,0
af60c7d7-acb4-11ec-88bb-a0cec8d2d278,1647388800,short,140,51,0,26,11,17,24,20,42
af60c7d5-acb4-11ec-8bf8-a0cec8d2d278,1648339200,short,283,17,24,140,89,15,16,8,15
af60c7e2-acb4-11ec-9952-a0cec8d2d278,1647561600,video,229,8,25,113,57,19,23,0,17
af60c810-acb4-11ec-a021-a0cec8d2d278,1648166400,short,221,48,1,172,1,7,28,13,0
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648252800,short,253,51,9,165,27,20,23,12,6
af60c7e7-acb4-11ec-b480-a0cec8d2d278,1647648000,short,86,20,0,28,17,8,14,19,0
af60c7fa-acb4-11ec-9224-a0cec8d2d278,1647648000,video,219,47,6,120,36,24,35,0,4
af60c816-acb4-11ec-b01d-a0cec8d2d278,1648252800,short,212,50,8,128,26,18,25,8,7
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1648252800,short,256,18,20,145,80,7,15,9,0
af60c820-acb4-11ec-9009-a0cec8d2d278,1647388800,short,272,1,14,176,43,11,9,33,0
af60c7c4-acb4-11ec-9d00-a0cec8d2d278,1648425600,short,266,0,11,139,90,12,8,15,2
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1648252800,short,272,7,26,128,104,9,15,16,0
af60c7d4-acb4-11ec-9b30-a0cec8d2d278,1647907200,video,203,54,3,131,19,13,25,15,0
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1647388800,short,287,54,6,170,49,22,30,13,3
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1647734400,short,239,46,6,113,48,27,31,14,6
af60c80f-acb4-11ec-87f7-a0cec8d2d278,1647820800,text,234,57,0,124,37,25,38,7,3
af60c823-acb4-11ec-80c9-a0cec8d2d278,1648425600,video,152,12,14,37,51,18,23,21,2
af60c7e7-acb4-11ec-b480-a0cec8d2d278,1647561600,text,308,10,21,158,102,19,13,16,0
af60c806-acb4-11ec-8e18-a0cec8d2d278,1648166400,photo,169,48,2,15,59,10,14,30,41
af60c7cc-acb4-11ec-b9c1-a0cec8d2d278,1647734400,short,249,44,0,150,48,11,18,15,7
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1648252800,text,115,53,0,0,41,14,9,18,33
af60c7e3-acb4-11ec-af53-a0cec8d2d278,1648166400,short,247,6,21,121,67,7,14,28,10
af60c816-acb4-11ec-b01d-a0cec8d2d278,1647993600,short,250,43,5,128,64,16,29,0,13
af60c81c-acb4-11ec-b2e6-a0cec8d2d278,1648339200,short,175,50,0,28,35,16,22,27,47
af60c80e-acb4-11ec-8ff6-a0cec8d2d278,1647388800,photo,96,10,1,20,42,4,18,10,2
af60c7f1-acb4-11ec-b154-a0cec8d2d278,1648339200,short,135,44,5,0,32,17,8,33,45
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1647907200,short,188,40,4,44,48,5,18,32,41
af60c819-acb4-11ec-ac22-a0cec8d2d278,1647561600,short,69,4,2,8,21,16,10,0,14
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1648339200,text,164,44,0,11,54,13,17,29,40
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1648512000,short,265,51,1,146,37,17,38,12,15
af60c7f0-acb4-11ec-9a68-a0cec8d2d278,1648339200,short,222,16,25,126,74,14,8,0,0
af60c7dd-acb4-11ec-8785-a0cec8d2d278,1648425600,video,184,43,3,26,49,13,11,31,54
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1647388800,video,240,48,9,145,34,17,30,10,4
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1647993600,short,101,12,7,0,37,18,22,14,10
af60c7ea-acb4-11ec-9a2f-a0cec8d2d278,1647561600,short,82,6,2,0,35,19,23,1,4
af60c7ca-acb4-11ec-87b8-a0cec8d2d278,1648512000,video,143,8,18,53,31,18,12,15,14
af60c7c3-acb4-11ec-97e2-a0cec8d2d278,1647820800,short,91,10,9,6,54,9,15,6,1
af60c800-acb4-11ec-b347-a0cec8d2d278,1648425600,short,165,57,0,28,27,16,13,38,43
af60c81b-acb4-11ec-853f-a0cec8d2d278,1647648000,short,244,10,24,139,65,15,20,5,0
af60c816-acb4-11ec-b01d-a0cec8d2d278,1647475200,short,146,4,2,66,19,16,13,20,12
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1648080000,video,131,13,8,75,27,11,9,4,5
af60c816-acb4-11ec-b01d-a0cec8d2d278,1648425600,photo,294,10,14,149,90,16,13,20,6
af60c814-acb4-11ec-ac5f-a0cec8d2d278,1648512000,short,106,52,10,6,11,17,18,21,33
af60c7cf-acb4-11ec-96a2-a0cec8d2d278,1648080000,short,266,50,1,176,16,9,30,19,16
af60c811-acb4-11ec-bd0f-a0cec8d2d278,1647475200,short,162,58,0,25,36,13,7,42,39
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1647907200,short,247,4,28,135,65,16,16,15,0
af60c809-acb4-11ec-8a3c-a0cec8d2d278,1648512000,photo,261,56,3,178,24,16,27,14,2
af60c7e9-acb4-11ec-9a23-a0cec8d2d278,1648425600,video,66,10,0,0,32,13,7,6,8
af60c7c5-acb4-11ec-83fd-a0cec8d2d278,1647907200,short,214,40,2,134,16,17,27,11,9
af60c7fe-acb4-11ec-a036-a0cec8d2d278,1648512000,photo,195,54,0,27,40,19,19,39,51
af60c7ee-acb4-11ec-b475-a0cec8d2d278,1647648000,short,236,16,22,142,48,4,15,21,6
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1648512000,short,128,48,7,0,40,8,19,30,31
af60c7ce-acb4-11ec-b2df-a0cec8d2d278,1647388800,short,307,14,15,194,54,22,16,15,6
af60c7cc-acb4-11ec-b9c1-a0cec8d2d278,1647907200,video,272,39,0,178,21,13,30,20,10
af60c7fb-acb4-11ec-bab3-a0cec8d2d278,1647561600,photo,200,53,7,40,58,18,13,36,35
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1648252800,short,324,10,20,180,82,13,22,17,10
af60c815-acb4-11ec-a572-a0cec8d2d278,1648512000,short,293,6,30,187,80,0,16,10,0
af60c7ef-acb4-11ec-81cd-a0cec8d2d278,1647993600,video,94,10,8,29,30,18,9,0,8
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1647993600,short,111,12,9,3,43,17,16,23,9
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1648339200,short,182,54,2,52,52,7,12,21,38
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1647561600,short,292,40,13,184,21,22,33,7,25
af60c7fb-acb4-11ec-bab3-a0cec8d2d278,1648512000,short,75,8,0,27,25,8,6,8,1
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1648166400,short,94,10,0,0,26,20,19,17,12
af60c80f-acb4-11ec-87f7-a0cec8d2d278,1648339200,short,108,7,9,55,14,15,15,6,3
af60c7ca-acb4-11ec-87b8-a0cec8d2d278,1647907200,video,261,43,11,156,38,28,33,0,6
af60c7d8-acb4-11ec-9b66-a0cec8d2d278,1648512000,short,232,55,2,128,40,22,29,6,7
af60c7f0-acb4-11ec-9a68-a0cec8d2d278,1647648000,short,74,6,0,0,35,10,18,0,11
af60c7d6-acb4-11ec-93e0-a0cec8d2d278,1647820800,short,229,56,6,121,36,6,36,21,9
af60c7ee-acb4-11ec-b475-a0cec8d2d278,1648080000,short,256,50,0,159,48,22,18,6,3
af60c817-acb4-11ec-8869-a0cec8d2d278,1648512000,video,52,5,0,0,28,14,8,0,2
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1647820800,video,120,51,5,4,41,15,17,8,35
af60c821-acb4-11ec-b89d-a0cec8d2d278,1647475200,short,54,11,3,0,14,17,11,12,0
af60c80c-acb4-11ec-b5eb-a0cec8d2d278,1647475200,video,142,43,11,17,45,8,13,25,34
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648252800,video,127,62,0,26,29,9,5,21,37
af60c7f6-acb4-11ec-ba47-a0cec8d2d278,1647475200,short,290,50,5,212,32,15,28,1,2
af60c7d5-acb4-11ec-8bf8-a0cec8d2d278,1648512000,short,241,13,25,123,75,13,18,10,2
af60c7c3-acb4-11ec-97e2-a0cec8d2d278,1647993600,short,130,6,5,46,17,11,21,20,15
af60c7fc-acb4-11ec-9f45-a0cec8d2d278,1648252800,short,99,56,7,0,21,19,9,14,36
af60c7f3-acb4-11ec-b86f-a0cec8d2d278,1647561600,video,161,45,2,7,61,16,14,32,31
af60c7f7-acb4-11ec-b6a7-a0cec8d2d278,1647907200,short,141,56,1,12,35,10,8,26,50
af60c7f0-acb4-11ec-9a68-a0cec8d2d278,1647993600,video,63,18,0,5,15,12,4,19,8
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1647388800,short,156,9,11,48,54,20,24,10,0
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1647388800,photo,230,47,0,166,26,14,21,3,0
af60c822-acb4-11ec-8340-a0cec8d2d278,1647561600,video,288,48,0,153,59,22,39,6,9
af60c7e2-acb4-11ec-9952-a0cec8d2d278,1648166400,video,254,56,4,166,35,9,35,0,9
af60c7f9-acb4-11ec-bead-a0cec8d2d278,1648339200,video,86,20,4,0,35,22,21,0,8
af60c81a-acb4-11ec-a8d0-a0cec8d2d278,1647388800,short,141,45,12,30,27,6,15,24,39
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1647907200,short,275,45,3,180,36,17,26,14,2
af60c819-acb4-11ec-ac22-a0cec8d2d278,1647993600,short,276,1,14,152,75,20,23,4,2
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1648339200,video,289,9,21,171,74,11,17,13,3
af60c7d2-acb4-11ec-94cb-a0cec8d2d278,1647734400,short,280,10,10,137,75,19,16,23,10
af60c820-acb4-11ec-9009-a0cec8d2d278,1648166400,video,328,6,27,206,91,20,11,0,0
af60c7e0-acb4-11ec-9163-a0cec8d2d278,1647561600,video,143,47,14,41,13,14,16,23,36
af60c80f-acb4-11ec-87f7-a0cec8d2d278,1647907200,short,95,47,7,0,18,9,15,26,27
af60c7f8-acb4-11ec-b562-a0cec8d2d278,1648166400,short,243,53,3,157,41,17,28,0,0
af60c7f1-acb4-11ec-b154-a0cec8d2d278,1647993600,video,86,17,9,0,23,18,15,30,0
af60c812-acb4-11ec-be64-a0cec8d2d278,1648080000,short,130,44,3,30,1,20,22,16,41
af60c802-acb4-11ec-9f0d-a0cec8d2d278,1648252800,video,131,13,10,42,28,19,13,6,23
af60c7f0-acb4-11ec-9a68-a0cec8d2d278,1647907200,short,261,52,3,155,44,17,27,9,9
af60c7e5-acb4-11ec-accd-a0cec8d2d278,1647648000,video,107,20,0,23,38,17,10,13,6
af60c7c4-acb4-11ec-9d00-a0cec8d2d278,1648425600,short,267,7,23,145,64,25,14,8,11
af60c7f8-acb4-11ec-b562-a0cec8d2d278,1647388800,short,85,13,2,13,43,10,7,3,9
af60c7e3-acb4-11ec-af53-a0cec8d2d278,1648425600,short,167,40,5,35,31,19,23,27,32
af60c808-acb4-11ec-bb8c-a0cec8d2d278,1648512000,short,93,1,13,13,29,19,17,13,2
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1648080000,video,155,46,0,0,50,15,16,29,45
af60c820-acb4-11ec-9009-a0cec8d2d278,1648339200,short,210,47,2,165,8,8,23,6,0
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1648080000,text,243,50,1,140,35,16,32,15,5
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1647648000,video,117,5,8,38,31,13,10,7,18
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1648252800,short,293,4,25,148,84,17,20,15,9
af60c7e9-acb4-11ec-9a23-a0cec8d2d278,1647820800,short,291,11,24,168,73,8,25,8,9
af60c7eb-acb4-11ec-b640-a0cec8d2d278,1648425600,short,140,49,11,14,36,7,17,31,35
af60c7ce-acb4-11ec-b2df-a0cec8d2d278,1647734400,video,256,6,19,148,65,24,19,0,0
af60c7f8-acb4-11ec-b562-a0cec8d2d278,1648425600,video,277,8,23,179,71,15,6,4,2
af60c819-acb4-11ec-ac22-a0cec8d2d278,1648080000,video,283,12,19,141,94,9,16,10,13
af60c811-acb4-11ec-bd0f-a0cec8d2d278,1647820800,text,160,57,4,33,19,15,17,26,50
af60c81a-acb4-11ec-a8d0-a0cec8d2d278,1647993600,video,242,52,8,173,7,9,30,12,11
af60c7d4-acb4-11ec-9b30-a0cec8d2d278,1647475200,short,166,40,0,47,19,11,17,29,43
af60c820-acb4-11ec-9009-a0cec8d2d278,1648339200,short,132,6,10,34,54,10,8,19,7
af60c7f8-acb4-11ec-b562-a0cec8d2d278,1648339200,short,131,51,10,17,29,16,10,19,40
af60c7fa-acb4-11ec-9224-a0cec8d2d278,1648080000,video,46,12,8,3,9,9,18,7,0
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1647388800,video,100,12,4,16,48,20,14,2,0
af60c7d4-acb4-11ec-9b30-a0cec8d2d278,1648166400,short,269,53,5,172,29,16,37,13,2
af60c7d1-acb4-11ec-ab28-a0cec8d2d278,1647475200,short,266,49,10,178,41,15,32,0,0
af60c822-acb4-11ec-8340-a0cec8d2d278,1648166400,short,221,52,10,130,30,12,30,19,0
af60c80c-acb4-11ec-b5eb-a0cec8d2d278,1648252800,video,169,51,2,24,44,19,15,29,38
af60c7e2-acb4-11ec-9952-a0cec8d2d278,1648166400,video,158,47,0,28,39,7,12,33,39
af60c804-acb4-11ec-8aae-a0cec8d2d278,1648512000,short,268,9,19,141,76,15,9,11,16
af60c81d-acb4-11ec-89ba-a0cec8d2d278,1647388800,short,211,43,3,77,30,15,14,40,35
af60c7e9-acb4-11ec-9a23-a0cec8d2d278,1647734400,short,92,14,4,20,33,16,17,6,0
af60c7c9-acb4-11ec-9a3b-a0cec8d2d278,1647388800,short,109,10,7,23,24,18,15,16,13
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1647820800,photo,182,59,0,31,23,20,20,32,56
af60c7ea-acb4-11ec-9a2f-a0cec8d2d278,1648166400,short,253,49,12,152,26,13,32,13,17
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1647475200,text,161,13,13,30,59,16,24,16,16
af60c7ca-acb4-11ec-87b8-a0cec8d2d278,1647907200,short,128,52,0,14,31,15,14,23,31
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1647561600,video,252,4,11,141,51,13,20,13,14
af60c7cb-acb4-11ec-b3b4-a0cec8d2d278,1647820800,short,220,57,10,137,32,18,28,3,2
af60c7cc-acb4-11ec-b9c1-a0cec8d2d278,1648425600,short,211,56,8,160,1,16,27,7,0
af60c7f6-acb4-11ec-ba47-a0cec8d2d278,1647561600,short,246,11,23,116,74,8,10,17,21
af60c817-acb4-11ec-8869-a0cec8d2d278,1648166400,short,106,12,2,15,26,17,9,18,21
af60c823-acb4-11ec-80c9-a0cec8d2d278,1648080000,video,130,50,8,7,0,18,23,34,48
af60c7e4-acb4-11ec-ab31-a0cec8d2d278,1647475200,video,215,1,16,113,69,18,11,3,1
af60c822-acb4-11ec-8340-a0cec8d2d278,1647820800,short,212,54,6,145,18,9,26,14,0
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1648512000,video,94,55,7,0,19,8,16,20,31
af60c806-acb4-11ec-8e18-a0cec8d2d278,1647561600,short,306,49,13,187,60,21,28,2,8
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1648425600,video,166,48,9,41,37,11,8,31,38
af60c822-acb4-11ec-8340-a0cec8d2d278,1648339200,video,137,46,6,23,28,19,8,24,35
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1647993600,video,157,52,5,31,40,10,15,27,34
af60c7c4-acb4-11ec-9d00-a0cec8d2d278,1647388800,short,186,50,3,31,37,18,16,29,55
af60c818-acb4-11ec-8bc6-a0cec8d2d278,1647907200,short,73,14,0,17,27,11,8,6,4
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1647993600,photo,264,8,22,162,71,14,9,8,0
af60c805-acb4-11ec-bee5-a0cec8d2d278,1648339200,short,73,14,6,4,25,10,18,16,0
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1647388800,short,231,46,6,146,8,18,23,24,12
af60c7de-acb4-11ec-b2e0-a0cec8d2d278,1647561600,short,121,10,2,12,29,23,20,23,14
af60c7fa-acb4-11ec-9224-a0cec8d2d278,1647993600,video,177,52,0,50,29,20,18,28,32
af60c7cf-acb4-11ec-96a2-a0cec8d2d278,1647993600,video,225,50,2,130,40,15,32,8,0
af60c7ec-acb4-11ec-8574-a0cec8d2d278,1648512000,short,77,1,9,3,42,8,8,16,0
af60c7c5-acb4-11ec-83fd-a0cec8d2d278,1647388800,short,237,15,22,137,47,16,27,10,0
af60c800-acb4-11ec-b347-a0cec8d2d278,1647734400,short,199,44,7,126,25,12,20,14,2
af60c7f2-acb4-11ec-9a2d-a0cec8d2d278,1648166400,short,273,45,8,151,38,22,28,20,14
af60c803-acb4-11ec-98a3-a0cec8d2d278,1647734400,short,65,11,5,0,17,12,24,9,3
af60c7db-acb4-11ec-9ecf-a0cec8d2d278,1647820800,short,218,21,22,119,65,19,12,2,1
af60c805-acb4-11ec-bee5-a0cec8d2d278,1647820800,short,244,9,17,131,70,15,15,9,4
af60c7e1-acb4-11ec-a565-a0cec8d2d278,1647820800,short,294,45,5,184,68,16,26,0,0
af60c7c1-acb4-11ec-8cb0-a0cec8d2d278,1648080000,short,265,10,23,150,72,8,17,18,0
af60c818-acb4-11ec-8bc6-a0cec8d2d278,1648252800,short,81,11,0,0,34,11,13,23,0
af60c80b-acb4-11ec-8d69-a0cec8d2d278,1648339200,text,114,61,7,0,30,9,20,23,32
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1648080000,short,286,55,5,161,55,28,26,16,0
af60c814-acb4-11ec-ac5f-a0cec8d2d278,1648425600,short,282,13,21,151,107,4,8,12,0
af60c823-acb4-11ec-80c9-a0cec8d2d278,1648166400,short,97,46,1,0,10,15,3,23,46
af60c7da-acb4-11ec-880a-a0cec8d2d278,1647993600,short,291,19,23,160,80,19,12,17,3
af60c801-acb4-11ec-919e-a0cec8d2d278,1648166400,short,250,60,14,119,47,20,29,19,16
af60c80d-acb4-11ec-aeb5-a0cec8d2d278,1648166400,text,180,50,12,25,48,9,19,32,47
af60c815-acb4-11ec-a572-a0cec8d2d278,1647907200,short,180,52,12,48,39,7,15,30,41
af60c7f6-acb4-11ec-ba47-a0cec8d2d278,1648080000,short,150,45,0,33,18,10,21,19,49
af60c7d3-acb4-11ec-9567-a0cec8d2d278,1647734400,video,233,8,21,150,53,10,11,9,0
af60c804-acb4-11ec-8aae-a0cec8d2d278,1647820800,short,151,60,6,40,18,7,20,25,41
af60c7ff-acb4-11ec-aff2-a0cec8d2d278,1647388800,video,240,48,3,152,26,9,29,16,8
af60c7d9-acb4-11ec-84c2-a0cec8d2d278,1647993600,short,105,13,2,26,35,4,16,24,0
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648512000,short,266,10,29,125,71,20,16,19,15
af60c81f-acb4-11ec-ad31-a0cec8d2d278,1647993600,video,279,13,19,160,79,14,15,8,3
af60c7d5-acb4-11ec-8bf8-a0cec8d2d278,1647388800,short,186,46,1,48,19,20,21,33,45
af60c7e0-acb4-11ec-9163-a0cec8d2d278,1647475200,video,104,9,0,26,20,12,24,15,7
af60c7f4-acb4-11ec-b76c-a0cec8d2d278,1647648000,short,169,53,5,10,50,11,15,30,53
af60c823-acb4-11ec-80c9-a0cec8d2d278,1647993600,short,257,57,14,177,16,12,29,23,0
af60c7c7-acb4-11ec-b103-a0cec8d2d278,1648166400,video,117,49,3,8,9,10,19,38,33
af60c7f0-acb4-11ec-9a68-a0cec8d2d278,1647475200,short,306,48,2,183,32,25,31,26,9
af60c7c2-acb4-11ec-8608-a0cec8d2d278,1647388800,short,100,52,12,8,0,16,14,18,44
af60c7f5-acb4-11ec-b7db-a0cec8d2d278,1647561600,short,140,46,5,22,40,28,15,16,19
af60c821-acb4-11ec-b89d-a0cec8d2d278,1647907200,short,79,10,10,0,29,15,14,17,4
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1647734400,text,193,55,10,91,40,24,30,8,0
af60c7e3-acb4-11ec-af53-a0cec8d2d278,1648080000,video,57,6,0,0,9,10,19,19,0
af60c7cd-acb4-11ec-a542-a0cec8d2d278,1647388800,video,300,5,30,203,69,15,13,0,0
af60c7dc-acb4-11ec-bb60-a0cec8d2d278,1647388800,video,92,49,14,0,14,19,9,21,29
af60c821-acb4-11ec-b89d-a0cec8d2d278,1647820800,short,67,4,0,21,15,12,14,3,2
af60c7e7-acb4-11ec-b480-a0cec8d2d278,1648166400,short,267,2,21,119,78,17,24,13,16
